Year,Month,Monthly,Annual,Five-Year,Ten-Year,Twenty-Year
1981,6,27.686,28.108,27.816,27.825,27.725
1981,7,28.23,27.977,27.796,27.829,27.722
1981,8,28.333,27.84,27.767,27.83,27.722
1981,9,27.766,27.692,27.79,27.829,27.721
1981,10,27.605,27.548,27.802,27.829,27.724
1981,11,27.109,27.58,27.792,27.834,27.723
1981,12,28.029,27.594,27.744,27.82,27.726
1982,1,27.709,27.526,27.737,27.83,27.722
1982,2,26.466,27.421,27.709,27.833,27.727
1982,3,26.327,27.431,27.694,27.814,27.721
1982,4,27.37,27.487,27.65,27.805,27.717
1982,5,28.328,27.425,27.649,27.806,27.724
1982,6,27.86,27.265,27.641,27.797,27.723
1982,7,27.412,27.188,27.664,27.802,27.718
1982,8,27.074,27.183,27.637,27.803,27.718
1982,9,27.883,27.086,27.619,27.803,27.717
1982,10,28.281,26.983,27.57,27.796,27.715
1982,11,26.355,27.037,27.554,27.792,27.712
1982,12,26.118,27.061,27.536,27.776,27.721
1983,1,26.786,27.091,27.519,27.765,27.729
1983,2,26.401,27.183,27.532,27.765,27.726
1983,3,25.168,27.168,27.528,27.768,27.722
1983,4,26.134,27.066,27.52,27.764,27.714
1983,5,28.97,27.133,27.515,27.769,27.71
1983,6,28.149,27.241,27.516,27.77,27.711
1983,7,27.779,27.266,27.479,27.767,27.713
1983,8,28.17,27.316,27.461,27.769,27.716
1983,9,27.702,27.592,27.443,27.777,27.717
1983,10,27.059,27.834,27.429,27.785,27.718
1983,11,27.157,27.707,27.454,27.784,27.723
1983,12,27.418,27.558,27.451,27.781,27.728
1984,1,27.084,27.541,27.448,27.762,27.734
1984,2,27.005,27.39,27.443,27.742,27.737
1984,3,28.478,27.35,27.443,27.739,27.735
1984,4,29.041,27.278,27.455,27.725,27.739
1984,5,27.446,27.294,27.471,27.722,27.746
1984,6,26.36,27.297,27.448,27.707,27.749
1984,7,27.567,27.469,27.444,27.708,27.748
1984,8,26.358,27.466,27.476,27.706,27.749
1984,9,27.22,27.367,27.499,27.701,27.75
1984,10,26.199,27.21,27.502,27.693,27.753
1984,11,27.348,27.229,27.512,27.706,27.76
1984,12,27.462,27.29,27.51,27.703,27.76
1985,1,29.145,27.275,27.523,27.7,27.763
1985,2,26.963,27.442,27.544,27.697,27.769
1985,3,27.298,27.463,27.549,27.686,27.768
1985,4,27.152,27.585,27.545,27.673,27.767
1985,5,27.682,27.651,27.568,27.674,27.766
1985,6,27.085,27.666,27.588,27.672,27.765
1985,7,27.388,27.494,27.594,27.671,27.763
1985,8,28.364,27.502,27.618,27.674,27.766
1985,9,27.476,27.479,27.662,27.679,27.766
1985,10,27.661,27.57,27.698,27.68,27.772
1985,11,28.132,27.717,27.686,27.678,27.775
1985,12,27.643,27.752,27.684,27.686,27.776
1986,1,27.081,27.809,27.686,27.682,27.779
1986,2,27.062,27.78,27.684,27.678,27.786
1986,3,27.023,27.803,27.693,27.67,27.794
1986,4,28.236,27.859,27.715,27.665,27.799
1986,5,29.45,27.852,27.731,27.652,27.803
1986,6,27.503,27.769,27.746,27.647,27.807
1986,7,28.073,27.803,27.728,27.633,27.814
1986,8,28.015,27.914,27.717,27.625,27.815
1986,9,27.759,27.968,27.689,27.621,27.816
1986,10,28.331,27.913,27.647,27.619,27.812
1986,11,28.049,27.867,27.653,27.621,27.811
1986,12,26.641,27.89,27.67,27.624,27.807
1987,1,27.5,27.902,27.678,27.612,27.811
1987,2,28.394,27.924,27.703,27.61,27.811
1987,3,27.669,27.962,27.708,27.599,27.796
1987,4,27.577,27.937,27.737,27.587,27.786
1987,5,28.896,27.91,27.764,27.589,27.781
1987,6,27.776,27.967,27.766,27.59,27.78
1987,7,28.212,27.94,27.737,27.587,27.781
1987,8,28.282,27.891,27.757,27.592,27.779
1987,9,28.222,27.902,27.754,27.587,27.781
1987,10,28.025,27.963,27.775,27.578,27.782
1987,11,27.725,27.911,27.793,27.588,27.781
1987,12,27.328,27.933,27.808,27.607,27.777
1988,1,27.173,27.906,27.824,27.612,27.774
1988,2,27.804,27.883,27.815,27.624,27.777
1988,3,27.803,27.888,27.83,27.643,27.781
1988,4,28.308,27.914,27.841,27.651,27.782
1988,5,28.275,27.949,27.841,27.641,27.789
1988,6,28.033,28.029,27.857,27.636,27.796
1988,7,27.899,27.933,27.885,27.638,27.799
1988,8,28.003,27.814,27.895,27.639,27.806
1988,9,28.273,27.73,27.897,27.642,27.814
1988,10,28.343,27.581,27.901,27.651,27.821
1988,11,28.142,27.539,27.85,27.659,27.823
1988,12,28.297,27.485,27.842,27.668,27.829
1989,1,26.017,27.498,27.818,27.681,27.832
1989,2,26.369,27.484,27.807,27.683,27.839
1989,3,26.8,27.426,27.799,27.677,27.841
1989,4,26.517,27.389,27.783,27.67,27.846
1989,5,27.779,27.457,27.77,27.68,27.849
1989,6,27.386,27.4,27.801,27.697,27.85
1989,7,28.045,27.516,27.779,27.696,27.852
1989,8,27.842,27.664,27.745,27.711,27.857
1989,9,27.573,27.688,27.698,27.719,27.86
1989,10,27.902,27.846,27.672,27.735,27.86
1989,11,28.964,27.93,27.666,27.753,27.867
1989,12,27.606,27.98,27.671,27.753,27.869
1990,1,27.413,28.005,27.651,27.746,27.874
1990,2,28.14,28.003,27.64,27.757,27.871
1990,3,27.091,28.069,27.624,27.749,27.867
1990,4,28.416,28.106,27.611,27.75,27.868
1990,5,28.78,28.035,27.609,27.752,27.871
1990,6,27.988,28.12,27.627,27.757,27.87
1990,7,28.349,28.232,27.63,27.753,27.872
1990,8,27.816,28.193,27.631,27.753,27.877
1990,9,28.363,28.196,27.624,27.756,27.879
1990,10,28.349,28.201,27.604,27.762,27.882
1990,11,28.108,28.002,27.595,27.76,27.882
1990,12,28.623,27.922,27.588,27.762,27.884
1991,1,28.765,27.779,27.59,27.77,27.875
1991,2,27.669,27.739,27.593,27.782,27.873
1991,3,27.125,27.649,27.591,27.788,27.874
1991,4,28.478,27.571,27.587,27.786,27.872
1991,5,26.397,27.5,27.587,27.781,27.881
1991,6,27.023,27.487,27.59,27.788,27.885
1991,7,26.632,27.273,27.633,27.799,27.887
1991,8,27.342,27.162,27.648,27.8,27.887
1991,9,27.286,26.976,27.664,27.803,27.891
1991,10,27.408,26.77,27.693,27.796,27.896
1991,11,27.259,26.95,27.708,27.789,27.901
1991,12,28.462,27.033,27.724,27.793,27.911
1992,1,26.2,27.067,27.715,27.793,27.915
1992,2,26.335,27.092,27.72,27.789,27.922
1992,3,24.892,27.088,27.729,27.778,27.933
1992,4,26.002,27.075,27.733,27.767,27.938
1992,5,28.557,27.102,27.742,27.757,27.946
1992,6,28.026,27.098,27.74,27.763,27.95
1992,7,27.034,27.193,27.754,27.76,27.955
1992,8,27.649,27.322,27.758,27.756,27.961
1992,9,27.231,27.53,27.745,27.76,27.962
1992,10,27.257,27.623,27.725,27.768,27.966
1992,11,27.576,27.555,27.711,27.77,27.973
1992,12,28.415,27.517,27.707,27.778,27.984
1993,1,27.343,27.603,27.682,27.782,27.989
1993,2,27.885,27.648,27.691,27.789,28.003
1993,3,27.384,27.725,27.682,27.794,28.019
1993,4,27.124,27.792,27.682,27.799,28.032
1993,5,27.741,27.842,27.679,27.808,28.033
1993,6,27.567,27.846,27.668,27.821,28.038
1993,7,28.066,27.952,27.655,27.832,28.041
1993,8,28.187,27.899,27.669,27.842,28.044
1993,9,28.15,27.932,27.679,27.85,28.049
1993,10,28.071,28.024,27.671,27.857,28.057
1993,11,28.171,28.101,27.712,27.862,28.063
1993,12,28.458,28.168,27.735,27.877,28.068
1994,1,28.615,28.119,27.779,27.903,28.078
1994,2,27.251,28.118,27.793,27.937,28.086
1994,3,27.786,28.114,27.808,27.942,28.09
1994,4,28.22,28.119,27.809,27.966,28.091
1994,5,28.664,28.232,27.807,27.976,28.098
1994,6,28.377,28.148,27.786,27.993,28.108
1994,7,27.477,28.119,27.807,27.996,28.112
1994,8,28.174,28.212,27.834,28.009,28.12
1994,9,28.109,28.091,27.857,28.018,28.123
1994,10,28.12,28.006,27.861,28.027,28.133
1994,11,29.533,27.947,27.848,28.028,28.14
1994,12,27.452,27.894,27.855,28.034,28.142
1995,1,28.265,27.844,27.87,28.048,28.137
1995,2,28.373,27.857,27.871,28.045,28.141
1995,3,26.334,27.836,27.896,28.047,28.147
1995,4,27.196,27.853,27.924,28.064,28.156
1995,5,27.951,27.717,27.931,28.068,28.161
1995,6,27.745,27.761,27.928,28.068,28.168
1995,7,26.874,27.739,27.935,28.072,28.172
1995,8,28.332,27.748,27.947,28.081,28.175
1995,9,27.855,27.865,27.964,28.08,28.18
1995,10,28.329,27.933,27.994,28.084,28.185
1995,11,27.895,28.009,28.021,28.086,28.188
1995,12,27.979,28.06,28.055,28.081,28.195
1996,1,28.007,28.263,28.073,28.068,28.199
1996,2,28.48,28.251,28.091,28.067,28.21
1996,3,27.733,28.276,28.108,28.078,28.215
1996,4,28.022,28.205,28.127,28.08,28.217
1996,5,28.86,28.143,28.138,28.11,28.218
1996,6,28.36,28.079,28.163,28.123,28.225
1996,7,29.308,28.035,28.173,28.141,28.228
1996,8,28.187,27.99,28.225,28.149,28.232
1996,9,28.151,27.867,28.219,28.162,28.236
1996,10,27.484,27.721,28.24,28.173,28.241
1996,11,27.141,27.628,28.245,28.181,28.244
1996,12,27.211,27.633,28.261,28.199,28.243
1997,1,27.48,27.52,28.277,28.219,28.241
1997,2,27.94,27.482,28.298,28.233,28.243
1997,3,26.266,27.528,28.308,28.267,28.245
1997,4,26.262,27.65,28.32,28.289,28.256
1997,5,27.745,27.72,28.315,28.302,28.261
1997,6,28.423,27.808,28.328,28.309,28.268
1997,7,27.955,27.83,28.341,28.322,28.271
1997,8,27.725,27.887,28.333,28.329,28.275
1997,9,28.708,28.063,28.349,28.338,28.279
1997,10,28.948,28.284,28.404,28.354,28.279
1997,11,27.98,28.423,28.426,28.359,28.284
1997,12,28.27,28.52,28.429,28.361,28.29
1998,1,27.739,28.619,28.462,28.366,28.289
1998,2,28.619,28.748,28.472,28.382,28.284
1998,3,28.383,28.786,28.477,28.395,28.289
1998,4,28.919,28.809,28.485,28.413,28.293
1998,5,29.408,28.877,28.494,28.426,28.3
1998,6,29.581,29.02,28.495,28.441,28.302
1998,7,29.148,29.141,28.48,28.443,28.307
1998,8,29.277,29.289,28.465,28.449,28.31
1998,9,29.161,29.207,28.477,28.456,28.312
1998,10,29.219,29.256,28.488,28.463,28.314
1998,11,28.801,29.218,28.508,28.467,28.314
1998,12,29.989,29.2,28.511,28.468,28.307
1999,1,29.185,29.141,28.502,28.475,28.31
1999,2,30.399,29.151,28.505,28.489,28.323
1999,3,27.395,29.112,28.515,28.502,28.332
1999,4,29.508,29.085,28.536,28.512,28.339
1999,5,28.959,29.116,28.554,28.517,28.35
1999,6,29.356,28.974,28.611,28.52,28.358
1999,7,28.441,28.961,28.63,28.527,28.361
1999,8,29.397,28.753,28.632,28.528,28.365
1999,9,28.695,28.744,28.676,28.527,28.37
1999,10,28.89,28.826,28.717,28.532,28.373
1999,11,29.184,28.851,28.756,28.528,28.373
1999,12,28.285,28.733,28.764,28.532,28.378
2000,1,29.027,28.769,28.774,28.527,28.383
2000,2,27.894,28.727,28.787,28.525,28.39
2000,3,27.29,28.684,28.781,28.545,28.401
2000,4,30.488,28.678,28.783,28.563,28.408
2000,5,29.263,28.612,28.787,28.569,28.411
2000,6,27.944,28.593,28.794,28.578,28.418
2000,7,28.865,28.436,28.798,28.592,28.422
2000,8,28.896,28.409,28.817,28.598,28.429
2000,9,28.176,28.505,28.827,28.605,28.432
2000,10,28.818,28.356,28.832,28.608,28.438
2000,11,28.398,28.422,28.831,28.617,28.44
2000,12,28.056,28.471,28.827,28.628,28.438
2001,1,27.138,28.462,28.813,28.627,28.438
2001,2,27.573,28.417,28.806,28.638,28.442
2001,3,28.441,28.467,28.803,28.641,28.446
2001,4,28.698,28.46,28.798,28.648,28.449
2001,5,30.06,28.445,28.796,28.654,28.465
2001,6,28.529,28.659,28.773,28.662,28.475
2001,7,28.762,28.783,28.778,28.657,28.484
2001,8,28.356,28.825,28.754,28.664,28.492
2001,9,28.779,28.863,28.786,28.669,28.501
2001,10,28.731,28.866,28.784,28.685,28.507
2001,11,28.216,28.868,28.788,28.7,28.51
2001,12,30.621,28.897,28.778,28.693,28.504
2002,1,28.627,28.881,28.777,28.688,28.511
2002,2,28.074,28.893,28.758,28.697,28.518
2002,3,28.902,28.855,28.747,28.712,28.53
2002,4,28.733,28.885,28.743,28.746,28.541
2002,5,30.085,28.883,28.741,28.765,28.549
2002,6,28.874,28.724,28.736,28.773,28.554
2002,7,28.576,28.669,28.714,28.781,28.565
2002,8,28.506,28.811,28.718,28.795,28.572
2002,9,28.318,28.815,28.741,28.798,28.582
2002,10,29.089,28.856,28.721,28.791,28.589
2002,11,28.195,28.794,28.713,28.799,28.595
2002,12,28.71,28.833,28.727,28.802,28.597
2003,1,27.97,28.811,28.721,28.795,28.603
2003,2,29.771,28.843,28.724,28.78,28.606
2003,3,28.96,28.897,28.732,28.783,28.61
2003,4,29.222,28.884,28.73,28.786,28.618
2003,5,29.345,28.924,28.74,28.792,28.62
2003,6,29.338,28.914,28.76,28.784,28.621
2003,7,28.304,29.042,28.774,28.782,28.625
2003,8,28.892,28.972,28.811,28.777,28.627
2003,9,28.973,29.005,28.805,28.774,28.63
2003,10,28.925,29.019,28.808,28.771,28.632
2003,11,28.677,29.005,28.8,28.765,28.633
2003,12,28.59,28.957,28.813,28.737,28.631
2004,1,29.503,28.963,28.813,28.718,28.627
2004,2,28.932,28.91,28.824,28.71,28.628
2004,3,29.354,28.83,28.823,28.722,28.629
2004,4,29.397,28.81,28.834,28.712,28.636
2004,5,29.179,28.842,28.846,28.723,28.64
2004,6,28.755,28.789,28.775,28.723,28.642
2004,7,28.382,28.639,28.746,28.726,28.648
2004,8,28.249,28.573,28.761,28.72,28.651
2004,9,28.017,28.52,28.749,28.721,28.655
2004,10,28.683,28.508,28.774,28.72,28.661
2004,11,29.061,28.473,28.774,28.718,28.656
2004,12,27.953,28.476,28.782,28.722,28.66
2005,1,27.712,28.488,28.788,28.719,28.661
2005,2,28.139,28.555,28.802,28.734,28.668
2005,3,28.709,28.611,28.815,28.754,28.678
2005,4,29.263,28.613,28.799,28.751,28.688
2005,5,28.754,28.608,28.811,28.754,28.698
2005,6,28.792,28.716,28.809,28.767,28.705
2005,7,28.525,28.738,28.793,28.772,28.717
2005,8,29.052,28.876,28.742,28.776,28.722
2005,9,28.69,28.825,28.74,28.784,28.728
2005,10,28.701,28.792,28.741,28.792,28.735
2005,11,29.008,28.86,28.753,28.794,28.741
2005,12,29.242,28.902,28.74,28.795,28.742
2006,1,27.976,28.921,28.752,28.809,28.745
2006,2,29.801,28.919,28.748,28.817,28.745
2006,3,28.091,28.924,28.744,28.814,28.75
2006,4,28.866,28.979,28.743,28.819,28.75
2006,5,29.572,28.972,28.734,28.819,28.753
2006,6,29.294,28.733,28.701,28.826,28.754
2006,7,28.757,28.641,28.657,28.828,28.754
2006,8,29.029,28.572,28.666,28.834,28.761
2006,9,28.745,28.579,28.658,28.84,28.765
2006,10,29.368,28.693,28.639,28.841,28.769
2006,11,28.927,28.739,28.659,28.84,28.775
2006,12,26.373,28.745,28.669,28.809,28.785
2007,1,26.87,28.758,28.675,28.804,28.793
2007,2,28.971,28.784,28.683,28.802,28.791
2007,3,28.175,28.811,28.696,28.792,28.803
2007,4,30.24,28.711,28.696,28.792,28.821
2007,5,30.12,28.71,28.695,28.797,28.83
2007,6,29.362,28.894,28.708,28.799,28.836
2007,7,28.912,28.905,28.724,28.809,28.845
2007,8,29.345,28.719,28.751,28.815,28.853
2007,9,29.069,28.774,28.767,28.826,28.855
2007,10,28.171,28.691,28.781,28.825,28.858
2007,11,28.914,28.686,28.796,28.831,28.862
2007,12,28.579,28.623,28.808,28.834,28.861
2008,1,26.999,28.632,28.823,28.84,28.862
2008,2,26.743,28.575,28.828,28.83,28.866
2008,3,28.828,28.547,28.836,28.826,28.87
2008,4,29.248,28.604,28.853,28.822,28.875
2008,5,30.056,28.536,28.847,28.813,28.876
2008,6,28.609,28.373,28.829,28.801,28.877
2008,7,29.018,28.364,28.844,28.807,28.88
2008,8,28.659,28.589,28.823,28.805,28.88
2008,9,28.736,28.591,28.822,28.804,28.882
2008,10,28.861,28.51,28.83,28.8,28.883
2008,11,28.1,28.536,28.838,28.798,28.886
2008,12,26.62,28.598,28.84,28.794,28.882
2009,1,26.888,28.575,28.843,28.778,28.886
2009,2,29.444,28.581,28.845,28.766,28.878
2009,3,28.851,28.589,28.856,28.756,28.877
2009,4,28.283,28.574,28.848,28.76,28.874
2009,5,30.358,28.648,28.834,28.763,28.874
2009,6,29.353,28.826,28.844,28.763,28.878
2009,7,28.749,28.971,28.863,28.768,28.881
2009,8,28.735,28.999,28.844,28.774,28.881
2009,9,28.823,29.065,28.836,28.783,28.885
2009,10,28.686,29.22,28.81,28.791,28.89
2009,11,28.988,29.159,28.819,28.785,28.885
2009,12,28.75,29.175,28.815,28.788,28.889
2010,1,28.634,29.23,28.829,28.795,28.886
2010,2,29.776,29.28,28.829,28.81,28.89
2010,3,29.646,29.311,28.837,28.81,28.893
2010,4,30.145,29.396,28.85,28.813,28.891
2010,5,29.623,29.366,28.851,28.827,28.892
2010,6,29.541,29.32,28.858,28.833,28.9
2010,7,29.415,29.337,28.886,28.842,NaN
2010,8,29.328,29.238,28.918,28.847,NaN
2010,9,29.198,29.102,28.911,28.852,NaN
2010,10,29.705,29.034,28.904,28.862,NaN
2010,11,28.636,29.069,28.874,28.864,NaN
2010,12,28.191,29.058,28.862,28.857,NaN
2011,1,28.837,29.019,28.862,28.864,NaN
2011,2,28.591,29.004,28.861,28.851,NaN
2011,3,28.012,29.023,28.863,28.859,NaN
2011,4,29.327,28.952,28.857,28.852,NaN
2011,5,30.043,28.906,28.863,28.852,NaN
2011,6,29.414,28.805,28.888,28.847,NaN
2011,7,28.952,28.736,28.9,28.85,NaN
2011,8,29.137,28.674,28.866,28.857,NaN
2011,9,29.427,28.65,28.854,28.86,NaN
2011,10,28.86,28.594,28.882,28.853,NaN
2011,11,28.086,28.645,28.868,28.851,NaN
2011,12,26.98,28.621,28.858,28.876,NaN
2012,1,28.007,28.688,28.861,28.897,NaN
2012,2,27.838,28.704,28.865,28.886,NaN
2012,3,27.729,28.716,28.87,28.893,NaN
2012,4,28.65,28.724,28.885,28.895,NaN
2012,5,30.657,28.797,28.875,28.895,NaN
2012,6,29.127,28.967,28.868,28.899,NaN
2012,7,29.761,29.023,28.866,28.909,NaN
2012,8,29.323,29.088,28.87,28.911,NaN
2012,9,29.569,29.146,28.853,28.913,NaN
2012,10,28.961,29.162,28.846,28.925,NaN
2012,11,28.966,28.962,28.859,28.925,NaN
2012,12,29.02,28.859,28.858,28.92,NaN
2013,1,28.67,28.796,28.861,28.928,NaN
2013,2,28.627,28.737,28.866,28.951,NaN
2013,3,28.427,28.677,28.868,28.956,NaN
2013,4,28.842,28.641,28.872,28.963,NaN
2013,5,28.254,28.596,28.882,28.96,NaN
2013,6,27.889,28.522,28.884,28.971,NaN
2013,7,29.003,28.431,28.884,28.978,NaN
2013,8,28.619,28.329,28.879,28.982,NaN
2013,9,28.846,28.307,28.897,28.991,NaN
2013,10,28.53,28.399,28.875,28.995,NaN
2013,11,28.429,28.504,28.866,29.007,NaN
2013,12,28.128,28.578,28.854,29.027,NaN
2014,1,27.583,28.573,28.858,29.054,NaN
2014,2,27.404,28.6,28.87,29.046,NaN
2014,3,28.162,28.624,28.865,29.032,NaN
2014,4,29.937,28.713,28.859,29.037,NaN
2014,5,29.514,28.707,28.868,29.025,NaN
2014,6,28.785,28.727,28.909,29.033,NaN
2014,7,28.935,28.801,28.932,29.036,NaN
2014,8,28.948,29.019,28.928,29.041,NaN
2014,9,29.136,29.06,28.951,29.049,NaN
2014,10,29.594,29.04,28.981,29.06,NaN
2014,11,28.357,29.116,28.971,29.052,NaN
2014,12,28.37,29.172,28.984,29.056,NaN
2015,1,28.475,29.227,28.99,29.053,NaN
2015,2,30.013,29.288,28.993,29.046,NaN
2015,3,28.656,29.302,28.99,29.032,NaN
2015,4,29.699,29.329,29,29.03,NaN
2015,5,30.421,29.404,28.999,29.03,NaN
2015,6,29.463,29.4,28.981,29.032,NaN
2015,7,29.587,29.427,28.971,NaN,NaN
2015,8,29.68,29.285,28.985,NaN,NaN
2015,9,29.311,29.321,29,NaN,NaN
2015,10,29.914,29.181,29.023,NaN,NaN
2015,11,29.262,29.105,29.046,NaN,NaN
2015,12,28.322,29.039,29.08,NaN,NaN
2016,1,28.792,29.007,29.093,NaN,NaN
2016,2,28.316,29.02,29.103,NaN,NaN
2016,3,29.082,29.004,29.119,NaN,NaN
2016,4,28.017,28.888,29.133,NaN,NaN
2016,5,29.514,28.833,29.15,NaN,NaN
2016,6,28.67,28.929,29.167,NaN,NaN
2016,7,29.2,28.98,29.208,NaN,NaN
2016,8,29.837,28.92,29.227,NaN,NaN
2016,9,29.119,28.918,29.21,NaN,NaN
2016,10,28.528,29.123,29.192,NaN,NaN
2016,11,28.603,29.167,29.183,NaN,NaN
2016,12,29.472,29.27,29.209,NaN,NaN
2017,1,29.402,29.346,29.21,NaN,NaN
2017,2,27.601,29.32,29.218,NaN,NaN
2017,3,29.058,29.341,29.228,NaN,NaN
2017,4,30.477,29.43,29.235,NaN,NaN
2017,5,30.032,29.453,29.229,NaN,NaN
2017,6,29.907,29.326,29.243,NaN,NaN
2017,7,30.119,29.214,29.24,NaN,NaN
2017,8,29.524,29.371,29.222,NaN,NaN
2017,9,29.373,29.396,29.211,NaN,NaN
2017,10,29.59,29.371,29.215,NaN,NaN
2017,11,28.881,29.34,29.201,NaN,NaN
2017,12,27.948,29.339,29.206,NaN,NaN
2018,1,28.061,29.315,NaN,NaN,NaN
2018,2,29.477,29.289,NaN,NaN,NaN
2018,3,29.359,29.324,NaN,NaN,NaN
2018,4,30.183,29.305,NaN,NaN,NaN
2018,5,29.661,29.353,NaN,NaN,NaN
2018,6,29.886,29.451,NaN,NaN,NaN
2018,7,29.835,29.619,NaN,NaN,NaN
2018,8,29.217,29.54,NaN,NaN,NaN
2018,9,29.796,29.353,NaN,NaN,NaN
2018,10,29.353,29.243,NaN,NaN,NaN
2018,11,29.466,29.186,NaN,NaN,NaN
2018,12,29.117,29.223,NaN,NaN,NaN
2019,1,30.079,29.156,NaN,NaN,NaN
2019,2,28.524,29.172,NaN,NaN,NaN
2019,3,27.12,29.168,NaN,NaN,NaN
2019,4,28.863,29.224,NaN,NaN,NaN
2019,5,28.981,29.099,NaN,NaN,NaN
2019,6,30.329,29.111,NaN,NaN,NaN
2019,7,29.031,28.961,NaN,NaN,NaN
2019,8,29.405,28.993,NaN,NaN,NaN
2019,9,29.748,29.067,NaN,NaN,NaN
2019,10,30.022,29.158,NaN,NaN,NaN
2019,11,27.971,29.208,NaN,NaN,NaN
2019,12,29.253,29.16,NaN,NaN,NaN
