Year,Month,Monthly,Annual,Five-Year,Ten-Year,Twenty-Year
1943,10,2.599,1.519,0.804,0.772,0.471
1943,11,3.324,1.682,0.801,0.783,0.495
1943,12,2.497,1.747,0.78,0.756,0.526
1944,1,5.807,1.716,0.749,0.748,0.508
1944,2,0.291,1.757,0.766,0.752,0.52
1944,3,-0.38,1.776,0.798,0.786,0.528
1944,4,2.781,1.71,0.801,0.785,0.509
1944,5,1.351,1.505,0.799,0.774,0.505
1944,6,0.562,1.494,0.76,0.775,0.509
1944,7,0.328,1.23,0.713,0.769,0.51
1944,8,0.738,1.358,0.729,0.772,0.518
1944,9,1.414,1.708,0.71,0.784,0.525
1944,10,1.808,1.285,0.661,0.801,0.526
1944,11,0.859,1.104,0.613,0.804,0.532
1944,12,2.372,1.002,0.592,0.761,0.542
1945,1,2.637,0.992,0.598,0.684,0.567
1945,2,1.822,1.016,0.583,0.65,0.55
1945,3,3.825,0.835,0.575,0.638,0.545
1945,4,-2.296,0.744,0.583,0.61,0.552
1945,5,-0.82,0.485,0.634,0.605,0.554
1945,6,-0.669,0.218,0.712,0.614,0.561
1945,7,0.216,0.033,0.771,0.605,0.559
1945,8,1.025,-0.292,0.706,0.594,0.561
1945,9,-0.756,-0.275,0.709,0.577,0.559
1945,10,0.713,-0.02,0.658,0.558,0.57
1945,11,-2.246,0.079,0.687,0.559,0.568
1945,12,-0.838,0.123,0.71,0.565,0.559
1946,1,0.416,0.109,0.719,0.546,0.572
1946,2,-2.072,0.098,0.729,0.515,0.591
1946,3,4.033,0.236,0.745,0.497,0.581
1946,4,0.754,0.174,0.743,0.494,0.586
1946,5,0.368,0.313,0.718,0.498,0.579
1946,6,-0.132,0.275,0.659,0.487,0.575
1946,7,0.05,0.363,0.582,0.474,0.569
1946,8,0.882,0.664,0.511,0.48,0.564
1946,9,0.9,0.565,0.547,0.493,0.559
1946,10,-0.03,0.345,0.526,0.484,0.564
1946,11,-0.572,0.196,0.496,0.482,0.569
1946,12,-1.295,0.145,0.484,0.454,0.565
1947,1,1.475,0.199,0.479,0.406,0.559
1947,2,1.532,0.078,0.489,0.409,0.557
1947,3,2.852,0.014,0.486,0.386,0.56
1947,4,-1.89,0.254,0.459,0.403,0.554
1947,5,-1.415,0.459,0.478,0.409,0.544
1947,6,-0.752,0.776,0.431,0.408,0.534
1947,7,0.697,0.901,0.307,0.409,0.53
1947,8,-0.564,0.575,0.239,0.405,0.53
1947,9,0.127,0.18,0.184,0.403,0.531
1947,10,2.851,0.16,0.193,0.385,0.531
1947,11,1.886,0.376,0.213,0.415,0.531
1947,12,2.516,0.533,0.225,0.471,0.536
1948,1,2.973,0.578,0.218,0.472,0.551
1948,2,-2.378,0.699,0.19,0.486,0.552
1948,3,-1.887,0.863,0.226,0.517,0.557
1948,4,-2.134,0.832,0.193,0.525,0.56
1948,5,1.172,0.827,0.205,0.535,0.559
1948,6,1.139,0.529,0.243,0.533,0.553
1948,7,1.239,0.381,0.23,0.527,0.549
1948,8,0.88,0.251,0.258,0.535,0.55
1948,9,2.1,0.558,0.179,0.528,0.539
1948,10,2.474,0.861,0.183,0.518,0.53
1948,11,1.832,0.723,0.195,0.513,0.526
1948,12,-1.06,0.619,0.195,0.499,0.514
1949,1,1.196,0.516,0.199,0.421,0.505
1949,2,-3.941,0.554,0.194,0.444,0.521
1949,3,1.801,0.483,0.188,0.455,0.531
1949,4,1.502,0.29,0.168,0.401,0.525
1949,5,-0.48,0.306,0.165,0.387,0.516
1949,6,-0.113,0.356,0.147,0.386,0.515
1949,7,0.004,-0.142,0.1,0.387,0.515
1949,8,1.337,-0.004,0.089,0.39,0.506
1949,9,1.248,-0.109,0.061,0.383,0.507
1949,10,0.156,-0.379,0.145,0.375,0.505
1949,11,2.02,-0.311,0.205,0.387,0.493
1949,12,-0.459,-0.296,0.224,0.386,0.491
1950,1,-4.778,-0.313,0.219,0.385,0.479
1950,2,-2.279,-0.48,0.227,0.361,0.483
1950,3,0.535,-0.467,0.231,0.308,0.466
1950,4,-1.734,-0.585,0.187,0.337,0.459
1950,5,0.331,-0.879,0.195,0.347,0.46
1950,6,0.071,-0.719,0.229,0.368,0.467
1950,7,-0.198,-0.355,0.173,0.373,0.466
1950,8,-0.67,-0.198,0.266,0.371,0.466
1950,9,1.406,-0.299,0.324,0.377,0.454
1950,10,-1.259,-0.072,0.393,0.386,0.452
1950,11,-1.517,-0.011,0.383,0.381,0.456
1950,12,1.459,-0.028,0.356,0.376,0.462
1951,1,-0.406,0.016,0.334,0.385,0.457
1951,2,-0.396,0.118,0.34,0.396,0.446
1951,3,-0.675,0.047,0.31,0.355,0.434
1951,4,0.992,0.05,0.293,0.347,0.427
1951,5,1.063,0.112,0.308,0.33,0.423
1951,6,-0.14,-0.208,0.339,0.329,0.424
1951,7,0.339,-0.287,0.26,0.328,0.421
1951,8,0.552,-0.181,0.376,0.317,0.427
1951,9,0.557,-0.024,0.362,0.299,0.429
1951,10,-1.231,0.152,0.277,0.295,0.426
1951,11,-0.774,0.248,0.279,0.307,0.43
1951,12,-2.375,0.29,0.288,0.301,0.423
1952,1,-1.353,0.296,0.296,0.275,0.407
1952,2,0.874,0.246,0.291,0.259,0.393
1952,3,1.206,0.23,0.28,0.258,0.385
1952,4,3.111,0.347,0.291,0.274,0.378
1952,5,2.209,0.611,0.296,0.28,0.368
1952,6,0.361,1.189,0.342,0.282,0.369
1952,7,0.413,1.267,0.463,0.276,0.368
1952,8,-0.04,1.462,0.483,0.283,0.369
1952,9,0.364,1.496,0.432,0.295,0.369
1952,10,0.174,1.401,0.481,0.277,0.365
1952,11,2.394,1.264,0.481,0.262,0.375
1952,12,4.558,1.194,0.511,0.244,0.39
1953,1,-0.418,1.157,0.529,0.262,0.394
1953,2,3.21,1.262,0.552,0.273,0.391
1953,3,1.613,1.257,0.528,0.316,0.395
1953,4,1.98,1.365,0.58,0.337,0.398
1953,5,0.557,1.392,0.558,0.337,0.4
1953,6,-0.474,1.075,0.509,0.324,0.401
1953,7,-0.037,0.818,0.541,0.317,0.4
1953,8,1.223,0.802,0.534,0.315,0.401
1953,9,0.305,0.747,0.531,0.303,0.397
1953,10,1.464,0.28,0.512,0.288,0.399
1953,11,2.726,0.207,0.466,0.268,0.389
1953,12,0.75,0.279,0.463,0.271,0.383
1954,1,-3.502,0.323,0.457,0.262,0.366
1954,2,3.014,0.307,0.44,0.291,0.376
1954,3,0.96,0.334,0.41,0.277,0.362
1954,4,-3.627,0.276,0.421,0.264,0.347
1954,5,-0.318,0.243,0.449,0.258,0.341
1954,6,0.392,0.374,0.455,0.254,0.337
1954,7,0.493,0.874,0.451,0.26,0.336
1954,8,1.032,0.532,0.43,0.241,0.33
1954,9,0.618,0.242,0.454,0.231,0.322
1954,10,0.777,0.644,0.404,0.209,0.316
1954,11,2.332,0.697,0.355,0.183,0.313
1954,12,2.314,0.823,0.34,0.22,0.293
1955,1,2.497,0.852,0.333,0.273,0.281
1955,2,-1.087,0.827,0.339,0.316,0.263
1955,3,-2.523,0.772,0.359,0.294,0.249
1955,4,1.204,0.862,0.367,0.307,0.26
1955,5,0.31,0.43,0.329,0.315,0.266
1955,6,1.905,0.113,0.258,0.32,0.267
1955,7,0.839,0.031,0.352,0.327,0.263
1955,8,0.734,0.058,0.279,0.338,0.257
1955,9,-0.041,0.196,0.307,0.332,0.253
1955,10,1.856,0.08,0.281,0.346,0.249
1955,11,-2.845,-0.084,0.291,0.354,0.256
1955,12,-1.497,-0.272,0.293,0.359,0.265
1956,1,1.517,-0.34,0.299,0.368,0.251
1956,2,-0.764,-0.442,0.289,0.376,0.265
1956,3,-0.868,-0.542,0.295,0.372,0.255
1956,4,-0.189,-0.746,0.283,0.36,0.246
1956,5,-1.66,-0.432,0.228,0.348,0.244
1956,6,-0.34,-0.474,0.204,0.36,0.247
1956,7,0.014,-0.736,0.264,0.367,0.249
1956,8,-0.484,-0.703,0.206,0.373,0.247
1956,9,-1.24,-0.41,0.192,0.365,0.251
1956,10,-0.591,-0.386,0.252,0.368,0.248
1956,11,0.922,-0.308,0.238,0.378,0.24
1956,12,-2.004,-0.327,0.221,0.392,0.249
1957,1,-1.629,-0.327,0.225,0.408,0.246
1957,2,-0.366,-0.257,0.19,0.377,0.229
1957,3,2.647,-0.024,0.181,0.385,0.21
1957,4,0.103,0.075,0.126,0.354,0.21
1957,5,-0.728,0.011,0.069,0.327,0.213
1957,6,-0.566,0.202,0.099,0.33,0.217
1957,7,0.007,0.774,0.084,0.328,0.214
1957,8,0.355,0.708,0.149,0.332,0.22
1957,9,1.565,0.761,0.156,0.334,0.228
1957,10,0.6,0.788,0.133,0.346,0.216
1957,11,0.154,0.942,0.148,0.335,0.208
1957,12,0.279,0.96,0.129,0.31,0.208
1958,1,5.233,0.989,0.125,0.316,0.193
1958,2,-1.147,1.009,0.123,0.296,0.207
1958,3,3.28,0.937,0.135,0.273,0.226
1958,4,0.428,0.946,0.112,0.271,0.237
1958,5,1.112,0.885,0.15,0.264,0.233
1958,6,-0.347,0.805,0.209,0.269,0.226
1958,7,0.355,0.377,0.195,0.273,0.217
1958,8,0.601,0.434,0.218,0.268,0.208
1958,9,0.702,0.171,0.213,0.267,0.205
1958,10,0.701,0.132,0.209,0.281,0.201
1958,11,-0.579,-0.058,0.23,0.264,0.196
1958,12,-0.68,-0.078,0.258,0.267,0.199
1959,1,0.099,-0.048,0.277,0.312,0.188
1959,2,-0.465,-0.185,0.306,0.308,0.217
1959,3,0.122,-0.238,0.32,0.269,0.212
1959,4,-0.04,-0.505,0.315,0.292,0.209
1959,5,-1.161,-0.548,0.307,0.294,0.208
1959,6,-0.595,-0.151,0.329,0.288,0.204
1959,7,0.724,-0.028,0.365,0.285,0.204
1959,8,-1.048,0.246,0.324,0.269,0.2
1959,9,0.07,0.062,0.316,0.26,0.193
1959,10,-2.513,0.049,0.304,0.257,0.192
1959,11,-1.095,0.251,0.299,0.239,0.188
1959,12,4.085,0.362,0.321,0.2,0.208
1960,1,1.584,0.351,0.324,0.178,0.228
1960,2,2.816,0.492,0.325,0.164,0.24
1960,3,-2.089,0.543,0.308,0.191,0.243
1960,4,-0.194,0.791,0.325,0.184,0.248
1960,5,1.264,0.836,0.34,0.185,0.242
1960,6,0.74,0.665,0.362,0.165,0.244
1960,7,0.597,0.589,0.279,0.153,0.248
1960,8,0.641,0.403,0.313,0.143,0.253
1960,9,0.677,0.482,0.24,0.128,0.246
1960,10,0.465,0.464,0.26,0.111,0.254
1960,11,-0.55,0.323,0.238,0.131,0.26
1960,12,2.03,0.373,0.246,0.154,0.242
1961,1,0.671,0.42,0.247,0.117,0.239
1961,2,0.589,0.471,0.247,0.135,0.245
1961,3,-1.148,0.382,0.239,0.154,0.251
1961,4,-0.409,0.271,0.279,0.145,0.249
1961,5,-0.423,0.353,0.301,0.158,0.25
1961,6,1.335,0.125,0.33,0.166,0.254
1961,7,1.166,0.113,0.36,0.17,0.252
1961,8,1.248,-0.174,0.409,0.177,0.252
1961,9,-0.387,0.103,0.346,0.203,0.252
1961,10,-0.875,0.087,0.332,0.202,0.263
1961,11,0.443,0.036,0.351,0.173,0.263
1961,12,-0.707,-0.013,0.354,0.197,0.263
1962,1,0.53,-0.093,0.346,0.216,0.257
1962,2,-2.857,-0.165,0.348,0.199,0.235
1962,3,2.169,-0.083,0.34,0.163,0.228
1962,4,-0.599,0.123,0.388,0.146,0.207
1962,5,-1.031,0.175,0.409,0.146,0.199
1962,6,0.745,0.365,0.301,0.153,0.196
1962,7,0.204,0.343,0.271,0.153,0.189
1962,8,0.389,0.656,0.18,0.158,0.19
1962,9,0.599,0.382,0.225,0.16,0.178
1962,10,1.594,0.569,0.235,0.155,0.169
1962,11,1.06,0.635,0.221,0.154,0.154
1962,12,1.579,0.587,0.201,0.172,0.121
1963,1,0.269,0.605,0.181,0.124,0.131
1963,2,0.889,0.624,0.163,0.142,0.115
1963,3,-1.112,0.59,0.121,0.137,0.118
1963,4,1.649,0.716,0.11,0.138,0.108
1963,5,-0.241,0.69,0.111,0.129,0.111
1963,6,0.164,0.644,0.099,0.128,0.116
1963,7,0.419,0.78,0.038,0.118,0.12
1963,8,0.614,0.916,0.051,0.101,0.121
1963,9,0.197,0.703,0.095,0.108,0.125
1963,10,3.105,0.49,0.081,0.114,0.125
1963,11,0.75,0.51,0.086,0.125,0.108
1963,12,1.031,0.462,0.074,0.126,0.109
1964,1,1.894,0.446,0.063,0.114,0.114
1964,2,2.526,0.32,0.049,0.143,0.099
1964,3,-3.672,0.266,0.086,0.147,0.083
1964,4,-0.912,0.04,0.089,0.154,0.094
1964,5,0.003,-0.007,0.039,0.157,0.09
1964,6,-0.405,-0.293,0.065,0.154,0.091
1964,7,0.223,-0.468,0.067,0.147,0.09
1964,8,-0.898,-0.9,0.074,0.16,0.084
1964,9,-0.449,-0.542,0.011,0.155,0.077
1964,10,0.392,-0.436,-0.011,0.175,0.068
1964,11,0.18,-0.398,-0.008,0.194,0.064
1964,12,-2.398,-0.406,-0.015,0.196,0.065
1965,1,-0.21,-0.473,-0.019,0.182,0.051
1965,2,-2.656,-0.434,-0.01,0.164,0.055
1965,3,0.623,-0.55,0.011,0.192,0.061
1965,4,0.362,-0.6,-0.016,0.19,0.057
1965,5,0.457,-0.656,-0.032,0.168,0.061
1965,6,-0.493,-0.347,-0.018,0.169,0.06
1965,7,-0.589,-0.577,-0.03,0.169,0.061
1965,8,-0.428,-0.241,-0.029,0.169,0.058
1965,9,-1.833,-0.172,0.034,0.16,0.062
1965,10,-0.219,-0.307,0.015,0.163,0.054
1965,11,-0.487,-0.352,0.02,0.167,0.066
1965,12,1.304,-0.263,0.011,0.125,0.069
1966,1,-2.961,-0.17,-0.011,0.11,0.068
1966,2,1.367,-0.1,-0.045,0.114,0.071
1966,3,1.457,0.207,-0.024,0.129,0.07
1966,4,-1.262,0.165,-0.052,0.139,0.083
1966,5,-0.08,-0.007,-0.052,0.151,0.094
1966,6,0.577,-0.044,-0.078,0.147,0.097
1966,7,0.519,0.258,-0.132,0.137,0.098
1966,8,0.413,-0.059,-0.123,0.131,0.101
1966,9,1.86,-0.318,-0.052,0.14,0.113
1966,10,-0.734,-0.372,-0.023,0.158,0.111
1966,11,-2.55,-0.434,-0.037,0.148,0.112
1966,12,0.868,-0.456,-0.047,0.133,0.116
1967,1,0.664,-0.5,-0.052,0.106,0.139
1967,2,-2.438,-0.457,-0.029,0.094,0.156
1967,3,-1.653,-0.457,-0.03,0.07,0.157
1967,4,-1.911,-0.399,-0.039,0.061,0.167
1967,5,-0.817,-0.179,-0.022,0.072,0.178
1967,6,0.309,-0.05,0.09,0.061,0.184
1967,7,-0.016,-0.145,0.093,0.05,0.182
1967,8,0.938,0.14,0.148,0.048,0.177
1967,9,1.851,0.498,0.159,0.023,0.173
1967,10,-0.031,0.702,0.145,-0.008,0.177
1967,11,0.092,0.774,0.115,-0.026,0.179
1967,12,2.412,0.715,0.136,-0.068,0.168
1968,1,-0.479,0.642,0.157,-0.053,0.149
1968,2,0.987,0.448,0.175,-0.067,0.168
1968,3,2.644,0.414,0.198,-0.038,0.153
1968,4,0.537,0.534,0.215,-0.055,0.149
1968,5,0.039,0.591,0.222,-0.042,0.145
1968,6,-0.388,0.344,0.152,-0.037,0.142
1968,7,-0.897,0.273,0.181,-0.033,0.138
1968,8,-1.385,0.447,0.176,-0.027,0.133
1968,9,1.44,0.274,0.164,-0.018,0.128
1968,10,1.411,0.298,0.197,-0.031,0.12
1968,11,0.77,0.227,0.216,-0.048,0.115
1968,12,-0.547,0.176,0.22,-0.049,0.122
1969,1,-1.341,0.24,0.211,-0.083,0.128
1969,2,3.082,0.399,0.213,-0.11,0.102
1969,3,0.566,0.236,0.193,-0.103,0.103
1969,4,0.823,0.106,0.228,-0.103,0.101
1969,5,-0.806,0.141,0.258,-0.115,0.106
1969,6,-1.006,0.547,0.202,-0.106,0.109
1969,7,-0.126,0.657,0.145,-0.105,0.11
1969,8,0.524,0.453,0.114,-0.101,0.113
1969,9,-0.515,0.513,0.13,-0.106,0.116
1969,10,-0.152,0.403,0.133,-0.122,0.126
1969,11,1.194,0.362,0.151,-0.111,0.141
1969,12,4.324,0.509,0.138,-0.07,0.134
1970,1,-0.027,0.571,0.119,-0.076,0.134
1970,2,0.633,0.584,0.105,-0.054,0.134
1970,3,1.288,0.591,0.034,-0.068,0.147
1970,4,-0.499,0.67,0,-0.07,0.159
1970,5,-1.296,0.566,-0.02,-0.063,0.162
1970,6,0.762,-0.037,-0.118,-0.046,0.16
1970,7,0.619,-0.137,-0.075,-0.03,0.156
1970,8,0.673,-0.102,-0.105,-0.026,0.155
1970,9,-0.424,-0.147,-0.109,-0.005,0.146
1970,10,0.797,-0.048,-0.125,-0.003,0.147
1970,11,-0.061,0.153,-0.104,0.001,0.156
1970,12,-2.913,0.155,-0.084,-0.017,0.136
1971,1,-1.218,0.102,-0.054,0.018,0.162
1971,2,1.055,0.09,-0.009,0.007,0.176
1971,3,0.737,0.182,-0.012,-0.014,0.201
1971,4,0.694,0.226,-0.01,0.02,0.2
1971,5,1.115,0.17,-0.044,0.029,0.208
1971,6,0.793,0.205,-0.02,0.028,0.201
1971,7,-0.022,0.076,-0.035,0.026,0.2
1971,8,0.526,-0.369,-0.097,0.025,0.204
1971,9,0.681,-0.488,-0.154,0.022,0.209
1971,10,1.332,-0.69,-0.184,0.021,0.213
1971,11,-0.742,-0.759,-0.194,0.05,0.224
1971,12,-2.488,-0.867,-0.165,0.035,0.238
1972,1,-2.774,-0.96,-0.159,0.061,0.221
1972,2,-4.278,-0.997,-0.174,0.112,0.228
1972,3,-0.691,-1.252,-0.183,0.15,0.216
1972,4,-1.728,-1.539,-0.205,0.187,0.212
1972,5,0.285,-1.567,-0.2,0.211,0.215
1972,6,-0.503,-1.651,-0.229,0.215,0.213
1972,7,-1.136,-1.244,-0.244,0.211,0.214
1972,8,0.073,-0.957,-0.255,0.197,0.206
1972,9,-2.37,-0.699,-0.295,0.187,0.206
1972,10,-2.118,-0.588,-0.285,0.199,0.201
1972,11,-1.073,-0.506,-0.241,0.204,0.188
1972,12,-3.504,-0.396,-0.228,0.164,0.181
1973,1,2.119,-0.225,-0.217,0.174,0.187
1973,2,-0.835,-0.122,-0.228,0.193,0.184
1973,3,2.407,0.183,-0.209,0.168,0.189
1973,4,-0.404,0.487,-0.22,0.16,0.184
1973,5,1.276,0.471,-0.22,0.16,0.176
1973,6,0.814,0.839,-0.186,0.156,0.18
1973,7,0.915,0.473,-0.145,0.158,0.179
1973,8,1.311,0.49,-0.162,0.164,0.182
1973,9,1.286,0.052,-0.191,0.149,0.184
1973,10,1.533,0.005,-0.156,0.127,0.173
1973,11,-1.269,-0.219,-0.158,0.106,0.178
1973,12,0.911,-0.227,-0.165,0.118,0.162
1974,1,-2.267,-0.282,-0.16,0.142,0.156
1974,2,-0.633,-0.425,-0.163,0.06,0.16
1974,3,-2.843,-0.619,-0.149,0.059,0.178
1974,4,-0.978,-0.867,-0.186,0.049,0.194
1974,5,-1.402,-0.638,-0.158,0.055,0.195
1974,6,0.715,-0.502,-0.132,0.063,0.2
1974,7,0.259,-0.391,-0.023,0.073,0.203
1974,8,-0.404,-0.338,0.11,0.067,0.211
1974,9,-1.051,-0.195,0.171,0.076,0.208
1974,10,-1.445,-0.105,0.242,0.078,0.206
1974,11,1.486,0.126,0.271,0.088,0.2
1974,12,2.54,0.195,0.291,0.073,0.2
1975,1,-0.93,0.28,0.302,0.086,0.218
1975,2,-0.001,0.316,0.29,0.104,0.223
1975,3,-1.123,0.463,0.339,0.102,0.227
1975,4,0.099,0.591,0.399,0.128,0.222
1975,5,1.366,0.463,0.427,0.156,0.225
1975,6,1.541,0.18,0.447,0.151,0.228
1975,7,1.283,0.363,0.423,0.143,0.231
1975,8,0.025,0.366,0.491,0.14,0.231
1975,9,0.712,0.372,0.446,0.133,0.24
1975,10,0.099,0.597,0.445,0.131,0.238
1975,11,-0.051,0.566,0.425,0.145,0.226
1975,12,-0.865,0.471,0.397,0.146,0.229
1976,1,1.272,0.386,0.37,0.214,0.254
1976,2,0.03,0.411,0.337,0.238,0.256
1976,3,-1.04,0.48,0.31,0.273,0.253
1976,4,2.797,0.398,0.264,0.261,0.26
1976,5,0.994,0.481,0.256,0.265,0.266
1976,6,0.394,0.474,0.255,0.256,0.26
1976,7,0.27,0.683,0.318,0.264,0.255
1976,8,0.323,0.991,0.218,0.276,0.253
1976,9,1.534,1.321,0.271,0.279,0.243
1976,10,-0.878,1.299,0.281,0.269,0.243
1976,11,0.941,1.386,0.304,0.3,0.239
1976,12,-0.948,1.413,0.292,0.342,0.25
1977,1,3.783,1.35,0.305,0.336,0.268
1977,2,3.715,1.269,0.308,0.361,0.291
1977,3,2.926,1.187,0.336,0.362,0.305
1977,4,2.532,1.387,0.36,0.363,0.323
1977,5,2.033,1.36,0.376,0.359,0.328
1977,6,0.727,1.244,0.376,0.364,0.33
1977,7,-0.486,0.984,0.416,0.377,0.331
1977,8,-0.651,0.949,0.463,0.365,0.324
1977,9,0.55,0.678,0.499,0.39,0.325
1977,10,1.519,0.431,0.54,0.41,0.327
1977,11,0.618,0.266,0.553,0.402,0.334
1977,12,-2.338,0.132,0.531,0.431,0.343
1978,1,0.658,0.115,0.503,0.427,0.349
1978,2,3.303,0.114,0.508,0.434,0.347
1978,3,-0.324,0.041,0.475,0.416,0.349
1978,4,-0.437,-0.191,0.482,0.423,0.356
1978,5,0.051,-0.388,0.509,0.395,0.36
1978,6,-0.88,-0.122,0.477,0.397,0.365
1978,7,-0.692,-0.047,0.572,0.392,0.372
1978,8,-0.659,-0.878,0.637,0.391,0.382
1978,9,-0.33,-0.821,0.737,0.387,0.38
1978,10,-1.256,-0.818,0.679,0.377,0.376
1978,11,-1.749,-0.822,0.688,0.403,0.372
1978,12,0.855,-0.751,0.677,0.373,0.377
1979,1,1.551,-0.609,0.687,0.396,0.386
1979,2,-6.666,-0.572,0.716,0.43,0.377
1979,3,0.361,-0.491,0.706,0.459,0.365
1979,4,-0.396,-0.386,0.723,0.492,0.368
1979,5,-0.001,-0.035,0.759,0.505,0.373
1979,6,-0.033,0.103,0.815,0.505,0.382
1979,7,1.017,0.097,0.694,0.511,0.39
1979,8,-0.221,0.886,0.612,0.524,0.394
1979,9,0.647,0.944,0.554,0.523,0.401
1979,10,0.008,1.192,0.484,0.533,0.403
1979,11,2.463,1.369,0.447,0.511,0.388
1979,12,2.511,1.388,0.436,0.47,0.366
1980,1,1.474,1.272,0.453,0.511,0.374
1980,2,2.804,1.318,0.44,0.499,0.362
1980,3,1.055,1.158,0.441,0.522,0.372
1980,4,2.577,1.2,0.421,0.515,0.378
1980,5,2.128,1.128,0.376,0.512,0.385
1980,6,0.196,0.686,0.415,0.501,0.384
1980,7,-0.375,1.141,0.432,0.491,0.385
1980,8,0.324,1.239,0.377,0.488,0.385
1980,9,-1.274,1.562,0.386,0.484,0.391
1980,10,0.518,1.291,0.401,0.478,0.382
1980,11,1.599,1.239,0.364,0.451,0.374
1980,12,-2.788,1.203,0.396,0.476,0.378
1981,1,6.928,1.307,0.413,0.49,0.381
1981,2,3.983,1.452,0.445,0.504,0.388
1981,3,4.925,1.637,0.463,0.521,0.391
1981,4,-0.674,1.605,0.49,0.5,0.397
1981,5,1.507,1.728,0.55,0.502,0.399
1981,6,-0.24,2.164,0.492,0.492,0.402
1981,7,0.874,1.298,0.474,0.484,0.404
1981,8,2.06,0.865,0.641,0.481,0.408
1981,9,0.947,0.408,0.647,0.463,0.406
1981,10,0.139,0.324,0.703,0.465,0.395
1981,11,3.071,0.184,0.706,0.428,0.395
1981,12,2.451,0.21,0.719,0.465,0.409
1982,1,-3.47,0.18,0.717,0.475,0.434
1982,2,-1.206,-0.109,0.741,0.47,0.453
1982,3,-0.569,-0.141,0.71,0.46,0.467
1982,4,-1.683,-0.122,0.706,0.459,0.471
1982,5,-0.166,-0.554,0.646,0.445,0.468
1982,6,0.07,-0.756,0.565,0.445,0.467
1982,7,0.51,-0.331,0.606,0.452,0.467
1982,8,-1.403,-0.226,0.535,0.45,0.467
1982,9,0.56,-0.161,0.546,0.464,0.471
1982,10,0.368,0.014,0.49,0.455,0.479
1982,11,-2.114,-0.148,0.471,0.464,0.486
1982,12,0.035,-0.068,0.472,0.522,0.5
1983,1,1.631,-0.084,0.479,0.524,0.502
1983,2,0.043,0.135,0.467,0.502,0.506
1983,3,0.217,0.153,0.494,0.529,0.509
1983,4,0.416,0.15,0.475,0.551,0.516
1983,5,-2.112,0.483,0.392,0.559,0.516
1983,6,1.036,0.261,0.475,0.575,0.515
1983,7,0.316,0.167,0.408,0.587,0.512
1983,8,1.229,0.442,0.371,0.601,0.509
1983,9,0.772,0.485,0.304,0.61,0.504
1983,10,0.332,0.696,0.32,0.626,0.498
1983,11,1.884,0.888,0.316,0.638,0.501
1983,12,-2.628,0.861,0.307,0.637,0.505
1984,1,0.497,0.909,0.281,0.631,0.504
1984,2,3.348,0.908,0.246,0.693,0.492
1984,3,0.727,0.745,0.22,0.671,0.515
1984,4,2.95,0.698,0.207,0.687,0.521
1984,5,0.188,0.444,0.097,0.69,0.532
1984,6,0.721,0.469,0.115,0.701,0.535
1984,7,0.887,0.755,0.255,0.708,0.54
1984,8,1.212,0.354,0.327,0.721,0.545
1984,9,-1.176,0.436,0.366,0.726,0.557
1984,10,-0.235,0.126,0.435,0.728,0.571
1984,11,-1.158,0.193,0.443,0.687,0.569
1984,12,-2.337,0.155,0.454,0.659,0.57
1985,1,3.927,0.086,0.451,0.663,0.588
1985,2,-1.457,-0.048,0.46,0.62,0.589
1985,3,1.704,0.075,0.488,0.643,0.597
1985,4,-0.76,0.044,0.489,0.629,0.603
1985,5,0.985,-0.14,0.552,0.614,0.603
1985,6,0.266,0.234,0.628,0.617,0.608
1985,7,0.057,0.15,0.616,0.627,0.601
1985,8,-0.393,0.418,0.626,0.63,0.603
1985,9,0.295,0.355,0.672,0.648,0.606
1985,10,-0.603,0.441,0.702,0.633,0.608
1985,11,-3.365,0.466,0.754,0.603,0.602
1985,12,2.154,0.377,0.753,0.611,0.602
1986,1,2.919,0.315,0.761,0.548,0.59
1986,2,1.762,0.342,0.757,0.537,0.599
1986,3,0.938,0.27,0.757,0.51,0.603
1986,4,0.275,0.268,0.763,0.533,0.593
1986,5,1.286,0.254,0.727,0.534,0.585
1986,6,-0.807,0.365,0.781,0.547,0.589
1986,7,-0.682,0.536,0.788,0.544,0.591
1986,8,-0.07,0.647,0.744,0.54,0.591
1986,9,-0.567,0.716,0.695,0.534,0.59
1986,10,-0.631,0.897,0.67,0.522,0.588
1986,11,-3.534,0.818,0.674,0.491,0.58
1986,12,3.489,0.947,0.684,0.477,0.587
1987,1,4.97,1.031,0.699,0.533,0.575
1987,2,3.094,0.962,0.702,0.544,0.566
1987,3,1.767,1.197,0.742,0.572,0.551
1987,4,2.45,1.288,0.75,0.58,0.541
1987,5,0.337,1.717,0.729,0.578,0.53
1987,6,0.74,1.81,0.753,0.571,0.531
1987,7,0.326,1.473,0.72,0.558,0.537
1987,8,-0.892,1.27,0.705,0.568,0.542
1987,9,2.251,1.37,0.739,0.553,0.546
1987,10,0.454,1.347,0.767,0.547,0.535
1987,11,1.614,1.405,0.756,0.57,0.54
1987,12,4.61,1.425,0.762,0.568,0.569
1988,1,0.931,1.464,0.775,0.576,0.565
1988,2,0.646,1.621,0.792,0.578,0.569
1988,3,2.976,1.499,0.803,0.601,0.58
1988,4,2.174,1.516,0.79,0.609,0.6
1988,5,1.035,1.359,0.814,0.638,0.615
1988,6,0.977,1.028,0.746,0.634,0.626
1988,7,0.787,1.025,0.688,0.632,0.637
1988,8,1,1.032,0.704,0.626,0.648
