Year,Month,Monthly,Annual,Five-Year,Ten-Year,Twenty-Year
1959,1,-9.388,-10.077,-9.68,-9.692,-9.828
1959,2,-11.319,-10.156,-9.672,-9.696,-9.798
1959,3,-9.783,-10.173,-9.667,-9.742,-9.803
1959,4,-10.38,-10.361,-9.667,-9.723,-9.805
1959,5,-10.987,-10.449,-9.669,-9.721,-9.805
1959,6,-10.43,-10.044,-9.642,-9.729,-9.809
1959,7,-9.604,-9.958,-9.609,-9.731,-9.809
1959,8,-10.279,-9.57,-9.659,-9.741,-9.809
1959,9,-9.402,-9.762,-9.676,-9.751,-9.811
1959,10,-11.695,-9.739,-9.687,-9.757,-9.81
1959,11,-11.393,-9.52,-9.694,-9.779,-9.816
1959,12,-5.866,-9.404,-9.68,-9.817,-9.794
1960,1,-8.355,-9.408,-9.681,-9.845,-9.771
1960,2,-6.666,-9.321,-9.671,-9.861,-9.762
1960,3,-12.086,-9.323,-9.688,-9.843,-9.756
1960,4,-10.105,-9.112,-9.66,-9.857,-9.75
1960,5,-8.357,-9.025,-9.648,-9.859,-9.755
1960,6,-9.038,-9.218,-9.627,-9.874,-9.751
1960,7,-9.655,-9.284,-9.721,-9.884,-9.747
1960,8,-9.237,-9.486,-9.702,-9.891,-9.74
1960,9,-9.421,-9.359,-9.797,-9.903,-9.74
1960,10,-9.164,-9.342,-9.776,-9.922,-9.734
1960,11,-10.356,-9.543,-9.805,-9.911,-9.726
1960,12,-8.175,-9.562,-9.796,-9.885,-9.745
1961,1,-9.149,-9.539,-9.789,-9.924,-9.747
1961,2,-9.086,-9.573,-9.794,-9.913,-9.739
1961,3,-10.562,-9.68,-9.804,-9.886,-9.734
1961,4,-9.911,-9.845,-9.784,-9.892,-9.735
1961,5,-10.758,-9.801,-9.759,-9.874,-9.738
1961,6,-9.274,-10.001,-9.735,-9.872,-9.733
1961,7,-9.373,-10.116,-9.716,-9.868,-9.732
1961,8,-9.647,-10.458,-9.649,-9.863,-9.732
1961,9,-10.71,-10.256,-9.729,-9.844,-9.73
1961,10,-11.143,-10.318,-9.746,-9.836,-9.719
1961,11,-9.824,-10.343,-9.723,-9.864,-9.715
1961,12,-10.577,-10.362,-9.724,-9.836,-9.717
1962,1,-10.528,-10.409,-9.727,-9.808,-9.723
1962,2,-13.19,-10.393,-9.725,-9.831,-9.743
1962,3,-8.141,-10.314,-9.738,-9.877,-9.751
1962,4,-10.651,-10.083,-9.708,-9.898,-9.77
1962,5,-11.052,-10.014,-9.683,-9.897,-9.781
1962,6,-9.504,-9.835,-9.792,-9.897,-9.785
1962,7,-9.942,-9.808,-9.826,-9.898,-9.79
1962,8,-9.454,-9.456,-9.931,-9.897,-9.79
1962,9,-9.759,-9.747,-9.9,-9.9,-9.799
1962,10,-8.37,-9.557,-9.893,-9.891,-9.808
1962,11,-8.997,-9.542,-9.911,-9.892,-9.822
1962,12,-8.431,-9.573,-9.933,-9.872,-9.858
1963,1,-10.209,-9.513,-9.945,-9.922,-9.849
1963,2,-8.96,-9.524,-9.963,-9.916,-9.867
1963,3,-11.64,-9.531,-10,-9.924,-9.864
1963,4,-8.362,-9.517,-10.021,-9.923,-9.875
1963,5,-10.873,-9.507,-10.028,-9.933,-9.87
1963,6,-9.88,-9.579,-10.032,-9.93,-9.865
1963,7,-9.215,-9.414,-10.087,-9.938,-9.862
1963,8,-9.595,-9.277,-10.087,-9.951,-9.86
1963,9,-9.833,-9.521,-10.044,-9.943,-9.86
1963,10,-8.211,-9.773,-10.059,-9.927,-9.854
1963,11,-8.88,-9.669,-10.047,-9.914,-9.87
1963,12,-9.29,-9.718,-10.054,-9.909,-9.869
1964,1,-8.228,-9.768,-10.056,-9.918,-9.863
1964,2,-7.313,-9.811,-10.053,-9.885,-9.88
1964,3,-14.575,-9.843,-10.021,-9.885,-9.895
1964,4,-11.388,-9.985,-10.005,-9.876,-9.887
1964,5,-9.62,-10.069,-10.06,-9.873,-9.89
1964,6,-10.474,-10.329,-10.03,-9.877,-9.891
1964,7,-9.806,-10.508,-10.007,-9.882,-9.891
1964,8,-10.116,-10.98,-10.003,-9.875,-9.897
1964,9,-10.221,-10.618,-10.079,-9.879,-9.905
1964,10,-9.904,-10.474,-10.109,-9.863,-9.917
1964,11,-9.897,-10.46,-10.101,-9.843,-9.922
1964,12,-12.41,-10.45,-10.114,-9.836,-9.92
1965,1,-10.366,-10.496,-10.115,-9.845,-9.937
1965,2,-12.988,-10.513,-10.122,-9.871,-9.933
1965,3,-10.22,-10.632,-10.112,-9.844,-9.926
1965,4,-9.663,-10.674,-10.122,-9.843,-9.934
1965,5,-9.45,-10.746,-10.135,-9.866,-9.93
1965,6,-10.353,-10.418,-10.117,-9.869,-9.93
1965,7,-10.362,-10.59,-10.122,-9.867,-9.927
1965,8,-10.328,-10.262,-10.131,-9.868,-9.928
1965,9,-11.648,-10.076,-10.052,-9.872,-9.927
1965,10,-10.399,-10.173,-10.071,-9.874,-9.932
1965,11,-10.768,-10.222,-10.061,-9.869,-9.926
1965,12,-8.469,-10.166,-10.064,-9.908,-9.926
1966,1,-12.428,-10.096,-10.087,-9.922,-9.932
1966,2,-9.06,-10.024,-10.109,-9.918,-9.931
1966,3,-7.987,-9.785,-10.083,-9.906,-9.932
1966,4,-10.827,-9.768,-10.071,-9.899,-9.921
1966,5,-10.039,-9.963,-10.07,-9.888,-9.909
1966,6,-9.674,-9.987,-10.082,-9.887,-9.908
1966,7,-9.522,-9.714,-10.12,-9.892,-9.907
1966,8,-9.467,-10.038,-10.12,-9.892,-9.906
1966,9,-8.782,-10.434,-10.041,-9.879,-9.898
1966,10,-10.195,-10.569,-10.005,-9.857,-9.896
1966,11,-13.108,-10.61,-10.022,-9.861,-9.895
1966,12,-8.751,-10.662,-10.03,-9.879,-9.893
1967,1,-9.159,-10.705,-10.037,-9.901,-9.869
1967,2,-12.939,-10.738,-10.025,-9.907,-9.85
1967,3,-12.745,-10.768,-10.019,-9.928,-9.847
1967,4,-12.444,-10.668,-10.017,-9.939,-9.842
1967,5,-10.532,-10.388,-10.002,-9.936,-9.831
1967,6,-10.301,-10.272,-9.879,-9.943,-9.826
1967,7,-10.039,-10.385,-9.865,-9.952,-9.827
1967,8,-9.855,-10.098,-9.811,-9.957,-9.828
1967,9,-9.149,-9.609,-9.787,-9.974,-9.83
1967,10,-8.991,-9.364,-9.793,-10.009,-9.825
1967,11,-9.752,-9.345,-9.821,-10.023,-9.824
1967,12,-7.363,-9.324,-9.805,-10.067,-9.833
1968,1,-10.51,-9.371,-9.789,-10.049,-9.852
1968,2,-9.501,-9.459,-9.774,-10.064,-9.839
1968,3,-6.866,-9.384,-9.744,-10.027,-9.859
1968,4,-9.51,-9.262,-9.726,-10.035,-9.862
1968,5,-10.305,-9.181,-9.71,-10.014,-9.865
1968,6,-10.044,-9.405,-9.783,-10.006,-9.866
1968,7,-10.603,-9.403,-9.757,-10.005,-9.869
1968,8,-10.911,-9.222,-9.75,-9.998,-9.874
1968,9,-8.252,-9.469,-9.768,-9.993,-9.877
1968,10,-7.531,-9.447,-9.739,-9.991,-9.886
1968,11,-8.772,-9.473,-9.729,-10.005,-9.895
1968,12,-10.049,-9.549,-9.72,-10,-9.889
1969,1,-10.495,-9.515,-9.727,-10.034,-9.885
1969,2,-7.323,-9.389,-9.732,-10.063,-9.904
1969,3,-9.831,-9.528,-9.736,-10.049,-9.903
1969,4,-9.25,-9.714,-9.709,-10.051,-9.901
1969,5,-10.61,-9.732,-9.662,-10.059,-9.896
1969,6,-10.965,-9.312,-9.729,-10.054,-9.894
1969,7,-10.192,-9.233,-9.796,-10.052,-9.893
1969,8,-9.403,-9.434,-9.812,-10.052,-9.893
1969,9,-9.912,-9.347,-9.777,-10.06,-9.894
1969,10,-9.762,-9.414,-9.77,-10.077,-9.884
1969,11,-8.991,-9.455,-9.772,-10.066,-9.87
1969,12,-5.014,-9.325,-9.773,-10.024,-9.877
1970,1,-9.54,-9.257,-9.788,-10.029,-9.879
1970,2,-9.743,-9.258,-9.792,-10.004,-9.882
1970,3,-8.782,-9.253,-9.836,-10.01,-9.868
1970,4,-10.053,-9.22,-9.896,-10.01,-9.86
1970,5,-11.105,-9.286,-9.912,-10.002,-9.859
1970,6,-9.408,-9.939,-10.018,-9.985,-9.862
1970,7,-9.371,-10.047,-9.975,-9.971,-9.862
1970,8,-9.417,-9.958,-9.997,-9.966,-9.862
1970,9,-9.853,-9.979,-10.002,-9.95,-9.867
1970,10,-9.366,-9.899,-10,-9.943,-9.866
1970,11,-9.778,-9.762,-9.968,-9.94,-9.858
1970,12,-12.851,-9.739,-9.947,-9.967,-9.879
1971,1,-10.838,-9.787,-9.924,-9.94,-9.854
1971,2,-8.676,-9.814,-9.888,-9.95,-9.838
1971,3,-9.034,-9.747,-9.904,-9.979,-9.813
1971,4,-9.09,-9.681,-9.911,-9.95,-9.815
1971,5,-9.463,-9.725,-9.941,-9.944,-9.808
1971,6,-9.124,-9.715,-9.919,-9.944,-9.81
1971,7,-9.949,-9.91,-9.949,-9.946,-9.81
1971,8,-9.739,-10.349,-10.007,-9.949,-9.807
1971,9,-9.057,-10.482,-10.057,-9.953,-9.8
1971,10,-8.571,-10.724,-10.096,-9.957,-9.792
1971,11,-10.304,-10.824,-10.097,-9.925,-9.777
1971,12,-12.729,-10.928,-10.078,-9.951,-9.762
1972,1,-13.186,-11.01,-10.067,-9.93,-9.776
1972,2,-13.942,-11.04,-10.08,-9.869,-9.767
1972,3,-10.626,-11.266,-10.101,-9.817,-9.779
1972,4,-11.999,-11.602,-10.136,-9.786,-9.784
1972,5,-10.659,-11.636,-10.129,-9.766,-9.779
1972,6,-10.38,-11.719,-10.169,-9.755,-9.781
1972,7,-10.933,-11.283,-10.193,-9.755,-9.779
1972,8,-10.096,-11.023,-10.197,-9.759,-9.785
1972,9,-11.772,-10.733,-10.233,-9.76,-9.784
1972,10,-12.597,-10.517,-10.227,-9.76,-9.789
1972,11,-10.714,-10.324,-10.182,-9.757,-9.802
1972,12,-13.723,-10.195,-10.164,-9.794,-9.808
1973,1,-7.949,-10.05,-10.153,-9.783,-9.8
1973,2,-10.824,-9.937,-10.159,-9.761,-9.8
1973,3,-7.148,-9.723,-10.157,-9.793,-9.791
1973,4,-9.412,-9.337,-10.16,-9.8,-9.794
1973,5,-8.342,-9.324,-10.171,-9.798,-9.799
1973,6,-8.834,-8.909,-10.151,-9.802,-9.796
1973,7,-9.192,-9.271,-10.124,-9.8,-9.796
1973,8,-8.733,-9.269,-10.15,-9.797,-9.794
1973,9,-9.212,-9.743,-10.19,-9.81,-9.792
1973,10,-7.955,-9.925,-10.162,-9.844,-9.797
1973,11,-10.561,-10.119,-10.16,-9.875,-9.789
1973,12,-8.745,-10.202,-10.168,-9.87,-9.804
1974,1,-12.294,-10.232,-10.165,-9.853,-9.811
1974,2,-10.805,-10.351,-10.166,-9.924,-9.805
1974,3,-12.83,-10.513,-10.169,-9.921,-9.781
1974,4,-11.597,-10.842,-10.204,-9.927,-9.765
1974,5,-10.665,-10.674,-10.188,-9.919,-9.764
1974,6,-9.836,-10.563,-10.173,-9.911,-9.758
1974,7,-9.545,-10.453,-10.064,-9.904,-9.755
1974,8,-10.172,-10.388,-9.925,-9.911,-9.751
1974,9,-11.155,-10.227,-9.857,-9.909,-9.753
1974,10,-11.898,-10.069,-9.803,-9.906,-9.754
1974,11,-8.55,-9.884,-9.759,-9.897,-9.758
1974,12,-7.414,-9.755,-9.737,-9.919,-9.76
1975,1,-10.967,-9.684,-9.722,-9.913,-9.742
1975,2,-10.024,-9.651,-9.727,-9.892,-9.735
1975,3,-10.906,-9.533,-9.685,-9.893,-9.728
1975,4,-9.693,-9.337,-9.624,-9.878,-9.733
1975,5,-8.444,-9.496,-9.602,-9.852,-9.73
1975,6,-8.29,-9.847,-9.57,-9.855,-9.728
1975,7,-8.696,-9.702,-9.59,-9.858,-9.727
1975,8,-9.776,-9.719,-9.526,-9.856,-9.727
1975,9,-9.743,-9.766,-9.584,-9.863,-9.718
1975,10,-9.538,-9.576,-9.6,-9.859,-9.716
1975,11,-10.46,-9.648,-9.627,-9.848,-9.728
1975,12,-11.63,-9.76,-9.656,-9.849,-9.727
1976,1,-9.219,-9.85,-9.676,-9.786,-9.704
1976,2,-10.23,-9.85,-9.706,-9.758,-9.702
1976,3,-11.474,-9.81,-9.717,-9.72,-9.706
1976,4,-7.409,-9.903,-9.777,-9.732,-9.7
1976,5,-9.316,-9.809,-9.81,-9.728,-9.696
1976,6,-9.632,-9.829,-9.821,-9.734,-9.701
1976,7,-9.775,-9.61,-9.757,-9.729,-9.703
1976,8,-9.771,-9.227,-9.842,-9.722,-9.707
1976,9,-9.271,-8.817,-9.785,-9.721,-9.713
1976,10,-10.655,-8.927,-9.758,-9.727,-9.717
1976,11,-9.332,-8.822,-9.74,-9.694,-9.721
1976,12,-11.86,-8.773,-9.745,-9.646,-9.715
1977,1,-6.593,-8.794,-9.74,-9.65,-9.699
1977,2,-5.642,-8.844,-9.743,-9.627,-9.672
1977,3,-6.546,-8.845,-9.718,-9.63,-9.653
1977,4,-8.726,-8.699,-9.676,-9.629,-9.636
1977,5,-8.059,-8.707,-9.666,-9.622,-9.634
1977,6,-9.05,-8.704,-9.669,-9.618,-9.629
1977,7,-10.021,-8.915,-9.633,-9.607,-9.627
1977,8,-10.372,-9.024,-9.586,-9.613,-9.63
1977,9,-9.289,-9.369,-9.553,-9.595,-9.627
1977,10,-8.899,-9.502,-9.529,-9.569,-9.628
1977,11,-9.425,-9.665,-9.521,-9.581,-9.623
1977,12,-11.829,-9.79,-9.546,-9.549,-9.611
1978,1,-9.127,-9.822,-9.563,-9.551,-9.606
1978,2,-6.948,-9.834,-9.554,-9.537,-9.609
1978,3,-10.683,-9.883,-9.569,-9.554,-9.608
1978,4,-10.327,-10.102,-9.559,-9.553,-9.6
1978,5,-10.009,-10.362,-9.525,-9.584,-9.596
1978,6,-10.548,-10.16,-9.548,-9.586,-9.591
1978,7,-10.408,-10.103,-9.447,-9.587,-9.585
1978,8,-10.512,-10.85,-9.365,-9.59,-9.577
1978,9,-9.879,-10.748,-9.249,-9.59,-9.58
1978,10,-11.526,-10.716,-9.301,-9.604,-9.588
1978,11,-12.549,-10.682,-9.296,-9.573,-9.593
1978,12,-9.407,-10.646,-9.3,-9.608,-9.591
1979,1,-8.441,-10.549,-9.292,-9.588,-9.588
1979,2,-15.914,-10.536,-9.278,-9.546,-9.6
1979,3,-9.451,-10.517,-9.273,-9.513,-9.612
1979,4,-9.947,-10.339,-9.249,-9.479,-9.612
1979,5,-9.605,-9.955,-9.2,-9.469,-9.609
1979,6,-10.114,-9.804,-9.118,-9.462,-9.601
1979,7,-9.244,-9.834,-9.237,-9.459,-9.596
1979,8,-10.357,-9.111,-9.328,-9.449,-9.594
1979,9,-9.653,-9.066,-9.402,-9.446,-9.592
1979,10,-9.381,-8.923,-9.456,-9.431,-9.593
1979,11,-7.948,-8.786,-9.484,-9.451,-9.608
1979,12,-7.598,-8.76,-9.5,-9.497,-9.634
1980,1,-8.794,-8.802,-9.491,-9.455,-9.628
1980,2,-7.239,-8.705,-9.499,-9.467,-9.642
1980,3,-8.91,-8.788,-9.505,-9.447,-9.633
1980,4,-8.23,-8.752,-9.514,-9.456,-9.629
1980,5,-7.965,-8.793,-9.561,-9.458,-9.624
1980,6,-9.808,-9.244,-9.527,-9.47,-9.624
1980,7,-9.744,-8.775,-9.512,-9.483,-9.624
1980,8,-9.196,-8.615,-9.548,-9.489,-9.624
1980,9,-10.642,-8.248,-9.524,-9.486,-9.623
1980,10,-8.956,-8.439,-9.506,-9.49,-9.628
1980,11,-8.441,-8.526,-9.54,-9.516,-9.637
1980,12,-13.004,-8.529,-9.515,-9.487,-9.636
1981,1,-3.166,-8.495,-9.497,-9.468,-9.638
1981,2,-5.313,-8.47,-9.474,-9.454,-9.631
1981,3,-4.507,-8.332,-9.464,-9.433,-9.631
1981,4,-10.522,-8.355,-9.431,-9.451,-9.628
1981,5,-9.009,-8.181,-9.337,-9.447,-9.625
1981,6,-9.851,-7.677,-9.394,-9.457,-9.623
1981,7,-9.332,-8.559,-9.42,-9.46,-9.62
1981,8,-8.894,-9.04,-9.251,-9.465,-9.617
1981,9,-8.994,-9.58,-9.241,-9.474,-9.619
1981,10,-9.227,-9.701,-9.2,-9.477,-9.629
1981,11,-6.356,-9.762,-9.198,-9.517,-9.631
1981,12,-6.952,-9.773,-9.178,-9.479,-9.619
1982,1,-13.75,-9.788,-9.178,-9.468,-9.592
1982,2,-11.09,-9.95,-9.155,-9.475,-9.572
1982,3,-10.982,-10.003,-9.174,-9.49,-9.559
1982,4,-11.98,-10.02,-9.185,-9.485,-9.554
1982,5,-9.733,-10.511,-9.235,-9.503,-9.553
1982,6,-9.984,-10.751,-9.324,-9.504,-9.554
1982,7,-9.515,-10.289,-9.278,-9.499,-9.554
1982,8,-10.834,-10.124,-9.347,-9.501,-9.555
1982,9,-9.638,-9.98,-9.341,-9.493,-9.551
1982,10,-9.43,-9.751,-9.383,-9.496,-9.541
1982,11,-12.241,-9.945,-9.395,-9.488,-9.533
1982,12,-9.83,-9.866,-9.395,-9.428,-9.52
1983,1,-8.207,-9.853,-9.403,-9.429,-9.523
1983,2,-9.113,-9.71,-9.423,-9.457,-9.522
1983,3,-9.26,-9.677,-9.404,-9.424,-9.524
1983,4,-9.22,-9.69,-9.421,-9.4,-9.523
1983,5,-12.063,-9.242,-9.507,-9.394,-9.523
1983,6,-9.045,-9.496,-9.426,-9.38,-9.526
1983,7,-9.355,-9.646,-9.488,-9.37,-9.526
1983,8,-9.121,-9.366,-9.542,-9.357,-9.529
1983,9,-9.235,-9.331,-9.617,-9.35,-9.534
1983,10,-9.592,-9.187,-9.6,-9.333,-9.543
1983,11,-6.867,-8.974,-9.598,-9.31,-9.546
1983,12,-12.872,-8.963,-9.615,-9.312,-9.542
1984,1,-10.002,-8.952,-9.628,-9.322,-9.542
1984,2,-5.765,-8.94,-9.652,-9.275,-9.552
1984,3,-8.829,-9.069,-9.674,-9.303,-9.528
1984,4,-7.498,-9.109,-9.704,-9.296,-9.521
1984,5,-9.505,-9.449,-9.834,-9.3,-9.513
1984,6,-8.91,-9.454,-9.84,-9.29,-9.509
1984,7,-9.229,-9.122,-9.7,-9.289,-9.507
1984,8,-8.972,-9.589,-9.622,-9.277,-9.505
1984,9,-10.791,-9.564,-9.577,-9.275,-9.495
1984,10,-10.066,-9.836,-9.515,-9.28,-9.478
1984,11,-10.947,-9.771,-9.521,-9.319,-9.479
1984,12,-12.941,-9.844,-9.508,-9.348,-9.48
1985,1,-6.016,-9.925,-9.507,-9.342,-9.458
1985,2,-11.369,-10.048,-9.503,-9.391,-9.458
1985,3,-8.526,-9.937,-9.481,-9.373,-9.45
1985,4,-10.764,-9.929,-9.478,-9.381,-9.445
1985,5,-8.725,-10.151,-9.416,-9.397,-9.448
1985,6,-9.782,-9.752,-9.329,-9.392,-9.448
1985,7,-10.202,-9.823,-9.347,-9.389,-9.452
1985,8,-10.447,-9.591,-9.366,-9.392,-9.452
1985,9,-9.464,-9.629,-9.323,-9.382,-9.451
1985,10,-9.97,-9.524,-9.295,-9.397,-9.449
1985,11,-13.602,-9.536,-9.247,-9.425,-9.453
1985,12,-8.152,-9.629,-9.245,-9.423,-9.448
1986,1,-6.87,-9.622,-9.242,-9.49,-9.461
1986,2,-8.583,-9.614,-9.24,-9.505,-9.452
1986,3,-8.987,-9.683,-9.237,-9.543,-9.447
1986,4,-9.505,-9.773,-9.235,-9.525,-9.456
1986,5,-8.871,-9.818,-9.284,-9.521,-9.462
1986,6,-10.896,-9.746,-9.229,-9.511,-9.459
1986,7,-10.113,-9.618,-9.224,-9.512,-9.456
1986,8,-10.351,-9.441,-9.298,-9.512,-9.456
1986,9,-10.295,-9.382,-9.365,-9.516,-9.454
1986,10,-11.056,-9.276,-9.392,-9.532,-9.455
1986,11,-14.137,-9.379,-9.401,-9.568,-9.461
1986,12,-7.285,-9.238,-9.402,-9.593,-9.448
1987,1,-5.341,-9.182,-9.4,-9.533,-9.459
1987,2,-6.453,-9.201,-9.4,-9.518,-9.472
1987,3,-8.28,-9.037,-9.377,-9.489,-9.49
1987,4,-8.229,-8.889,-9.375,-9.478,-9.496
1987,5,-10.116,-8.419,-9.403,-9.485,-9.505
1987,6,-9.202,-8.195,-9.372,-9.49,-9.504
1987,7,-9.437,-8.525,-9.407,-9.501,-9.499
1987,8,-10.585,-8.842,-9.436,-9.498,-9.496
1987,9,-8.328,-8.711,-9.406,-9.507,-9.494
1987,10,-9.28,-8.652,-9.38,-9.513,-9.499
1987,11,-8.487,-8.576,-9.398,-9.486,-9.493
1987,12,-4.607,-8.553,-9.39,-9.491,-9.466
1988,1,-9.296,-8.527,-9.375,-9.495,-9.466
1988,2,-10.261,-8.398,-9.36,-9.507,-9.456
1988,3,-6.702,-8.459,-9.361,-9.494,-9.443
1988,4,-7.527,-8.475,-9.373,-9.493,-9.427
1988,5,-9.202,-8.582,-9.343,-9.462,-9.415
1988,6,-8.919,-8.996,-9.42,-9.466,-9.404
1988,7,-9.131,-9.034,-9.492,-9.466,-9.395
1988,8,-9.039,-9.029,-9.469,-9.468,-9.386
1988,9,-9.061,-9.539,-9.469,-9.479,-9.377
1988,10,-9.468,-9.674,-9.45,-9.481,-9.361
1988,11,-9.771,-9.744,-9.445,-9.518,-9.334
1988,12,-9.578,-9.748,-9.408,-9.477,-9.323
1989,1,-9.744,-9.746,-9.396,-9.495,-9.323
1989,2,-10.205,-9.738,-9.372,-9.558,-9.282
1989,3,-12.825,-9.766,-9.358,-9.543,-9.265
1989,4,-9.147,-9.81,-9.359,-9.563,-9.254
1989,5,-10.039,-10.045,-9.303,-9.557,-9.251
1989,6,-8.964,-10.173,-9.346,-9.556,-9.246
1989,7,-9.11,-10.035,-9.366,-9.555,-9.247
1989,8,-8.949,-10.276,-9.414,-9.561,-9.242
1989,9,-9.393,-9.769,-9.4,-9.545,-9.237
1989,10,-9.992,-9.772,-9.441,-9.526,-9.24
1989,11,-12.589,-9.755,-9.449,-9.508,-9.238
1989,12,-11.119,-9.781,-9.471,-9.463,-9.233
1990,1,-8.087,-9.801,-9.496,-9.461,-9.231
1990,2,-13.095,-9.847,-9.494,-9.449,-9.23
1990,3,-6.748,-9.858,-9.534,-9.454,-9.215
1990,4,-9.178,-9.919,-9.548,-9.435,-9.22
1990,5,-9.833,-9.851,-9.556,-9.439,-9.228
1990,6,-9.278,-9.989,-9.653,-9.426,-9.229
1990,7,-9.351,-10.247,-9.643,-9.422,-9.225
1990,8,-9.506,-9.755,-9.648,-9.415,-9.226
1990,9,-9.525,-9.943,-9.665,-9.416,-9.222
1990,10,-10.722,-9.878,-9.691,-9.408,-9.225
1990,11,-11.773,-9.769,-9.677,-9.389,-9.223
1990,12,-12.777,-9.721,-9.687,-9.409,-9.213
1991,1,-11.18,-9.725,-9.69,-9.454,-9.22
1991,2,-7.19,-9.674,-9.696,-9.449,-9.238
1991,3,-9.004,-9.671,-9.72,-9.462,-9.247
1991,4,-8.39,-9.702,-9.727,-9.461,-9.241
1991,5,-8.535,-9.618,-9.753,-9.477,-9.238
1991,6,-8.694,-9.374,-9.726,-9.46,-9.236
1991,7,-9.399,-8.988,-9.765,-9.453,-9.233
1991,8,-8.901,-9.168,-9.817,-9.446,-9.233
1991,9,-9.481,-9.039,-9.721,-9.435,-9.229
1991,10,-11.101,-9.228,-9.733,-9.433,-9.23
1991,11,-10.761,-9.402,-9.713,-9.404,-9.234
1991,12,-9.85,-9.553,-9.71,-9.416,-9.228
1992,1,-6.551,-9.68,-9.709,-9.45,-9.2
1992,2,-9.351,-9.809,-9.721,-9.468,-9.191
1992,3,-7.452,-9.915,-9.713,-9.49,-9.195
1992,4,-10.661,-9.835,-9.676,-9.507,-9.194
1992,5,-10.623,-9.682,-9.613,-9.507,-9.201
1992,6,-10.509,-9.735,-9.555,-9.504,-9.198
1992,7,-10.915,-9.909,-9.514,-9.5,-9.197
1992,8,-10.455,-10.014,-9.463,-9.492,-9.191
1992,9,-10.75,-10.033,-9.501,-9.494,-9.186
1992,10,-10.137,-9.901,-9.49,-9.503,-9.189
1992,11,-8.933,-9.714,-9.479,-9.499,-9.173
1992,12,-10.479,-9.63,-9.462,-9.504,-9.151
1993,1,-8.644,-9.497,-9.468,-9.504,-9.143
1993,2,-10.609,-9.412,-9.469,-9.456,-9.151
1993,3,-7.676,-9.389,-9.472,-9.463,-9.156
1993,4,-9.081,-9.371,-9.442,-9.453,-9.158
1993,5,-8.383,-9.567,-9.436,-9.437,-9.144
1993,6,-9.505,-9.358,-9.398,-9.427,-9.146
1993,7,-9.317,-9.645,-9.416,-9.42,-9.145
1993,8,-9.425,-9.872,-9.43,-9.414,-9.144
1993,9,-10.478,-9.819,-9.455,-9.403,-9.14
1993,10,-9.921,-9.885,-9.472,-9.389,-9.132
1993,11,-11.286,-9.927,-9.508,-9.358,-9.141
1993,12,-7.972,-9.866,-9.512,-9.335,-9.113
1994,1,-12.085,-9.844,-9.509,-9.324,-9.115
1994,2,-13.331,-9.863,-9.52,-9.289,-9.121
1994,3,-7.04,-9.733,-9.511,-9.226,-9.125
1994,4,-9.877,-9.555,-9.507,-9.211,-9.135
1994,5,-8.887,-9.347,-9.505,-9.201,-9.143
1994,6,-8.779,-9.317,-9.487,-9.201,-9.147
1994,7,-9.049,-8.782,-9.533,-9.205,-9.149
1994,8,-9.653,-8.506,-9.522,-9.206,-9.154
1994,9,-8.914,-8.673,-9.579,-9.199,-9.148
1994,10,-7.785,-8.557,-9.572,-9.2,-9.147
1994,11,-8.792,-8.583,-9.564,-9.158,-9.138
1994,12,-7.608,-8.539,-9.536,-9.117,-9.13
1995,1,-5.67,-8.596,-9.504,-9.12,-9.145
1995,2,-10.02,-8.588,-9.49,-9.069,-9.13
1995,3,-9.048,-8.652,-9.455,-9.056,-9.125
1995,4,-8.483,-8.747,-9.458,-9.06,-9.108
1995,5,-9.195,-8.965,-9.442,-9.058,-9.108
1995,6,-8.255,-9.205,-9.355,-9.065,-9.103
1995,7,-9.732,-9.757,-9.365,-9.062,-9.1
1995,8,-9.559,-9.59,-9.263,-9.061,-9.096
1995,9,-9.673,-9.71,-9.261,-9.062,-9.093
1995,10,-8.932,-9.788,-9.216,-9.053,-9.084
1995,11,-11.403,-9.915,-9.198,-9.022,-9.059
1995,12,-10.485,-9.973,-9.167,-9.003,-9.048
1996,1,-12.296,-9.93,-9.15,-8.95,-9.036
1996,2,-8.016,-9.929,-9.132,-8.971,-9.028
1996,3,-10.49,-9.867,-9.086,-8.952,-9.015
1996,4,-9.42,-10.027,-9.051,-8.957,-9.004
1996,5,-10.724,-9.965,-8.964,-8.955,-8.997
1996,6,-8.944,-9.82,-8.945,-8.96,-8.985
1996,7,-9.218,-9.574,-8.884,-8.955,-8.979
1996,8,-9.55,-9.631,-8.762,-8.953,-8.974
1996,9,-8.93,-9.661,-8.732,-8.943,-8.966
1996,10,-10.842,-9.73,-8.69,-8.928,-8.953
1996,11,-10.67,-9.68,-8.689,-8.9,-8.937
1996,12,-8.738,-9.673,-8.691,-8.864,-8.925
1997,1,-9.351,-9.652,-8.701,-8.867,-8.925
1997,2,-8.695,-9.657,-8.691,-8.864,-8.936
1997,3,-10.856,-9.634,-8.685,-8.901,-8.943
1997,4,-10.244,-9.589,-8.723,-8.91,-8.943
1997,5,-10.125,-9.363,-8.702,-8.916,-8.942
1997,6,-8.854,-9.075,-8.679,-8.906,-8.942
1997,7,-8.964,-9.065,-8.726,-8.892,-8.936
1997,8,-9.611,-8.716,-8.675,-8.884,-8.932
1997,9,-8.655,-8.44,-8.61,-8.865,-8.937
